lang,word,count
taba1259,bought,1
taba1259,breathing,1
taba1259,builder,1
taba1259,business,1
taba1259,buy,1
taba1259,calf,1
taba1259,calves,1
taba1259,carefully,1
taba1259,case,1
taba1259,cellar,1
taba1259,certain,1
taba1259,change,1
taba1259,chap,1
taba1259,chest,1
taba1259,chicken,1
taba1259,chickens,1
taba1259,chiliqar,1
taba1259,choice,1
taba1259,clean,1
taba1259,clear,1
taba1259,coat,1
taba1259,constantly,1
taba1259,corner,1
taba1259,corridor,1
taba1259,country,1
taba1259,covered,1
taba1259,craft,1
taba1259,crook,1
taba1259,cruel,1
taba1259,dark,1
taba1259,dead,1
taba1259,deal,1
taba1259,dearies,1
taba1259,death,1
taba1259,decorated,1
taba1259,deed,1
taba1259,delicious,1
taba1259,delighted,1
taba1259,destroy,1
taba1259,die,1
taba1259,dignity,1
taba1259,direction,1
taba1259,distant,1
taba1259,distributed,1
taba1259,districts,1
taba1259,doctors,1
taba1259,dog,1
taba1259,doors,1
taba1259,downstairs,1
taba1259,draws,1
taba1259,dreaming,1
taba1259,dress,1
taba1259,dressed,1
taba1259,drew,1
taba1259,drums,1
taba1259,dying,1
taba1259,earned,1
taba1259,eaten,1
taba1259,efendi,1
taba1259,effort,1
taba1259,either,1
taba1259,elder,1
taba1259,elected,1
taba1259,energy,1
taba1259,episode,1
taba1259,everning,1
taba1259,everyone,1
taba1259,exactly,1
taba1259,examine,1
taba1259,examined,1
taba1259,exhausting,1
taba1259,eyes,1
taba1259,fallen,1
taba1259,feast,1
taba1259,felt,1
taba1259,fields,1
taba1259,figures,1
taba1259,finding,1
taba1259,fine,1
taba1259,fingers,1
taba1259,flames,1
taba1259,flew,1
taba1259,flour,1
taba1259,foals,1
taba1259,folded,1
taba1259,following,1
taba1259,forests,1
taba1259,forgive,1
taba1259,forty,1
taba1259,four,1
taba1259,fourth,1
taba1259,furious,1
taba1259,gathered,1
taba1259,getting,1
taba1259,giddy,1
taba1259,gives,1
taba1259,gold,1
taba1259,golden,1
taba1259,goodness,1
taba1259,gotten,1
taba1259,grabbed,1
taba1259,grandfather,1
taba1259,grass,1
taba1259,graves,1
taba1259,great,1
taba1259,green,1
taba1259,grew,1
taba1259,grimace,1
taba1259,ground,1
taba1259,half,1
taba1259,halfway,1
taba1259,hang,1
taba1259,happenings,1
taba1259,harm,1
taba1259,hat,1
taba1259,hats,1
taba1259,haven't,1
taba1259,headed,1
taba1259,heads,1
taba1259,healthy,1
taba1259,heard,1
taba1259,heavily,1
taba1259,hedged,1
taba1259,held,1
taba1259,helplessness,1
taba1259,hens,1
taba1259,hesitating,1
taba1259,hid,1
taba1259,hides,1
taba1259,high,1
taba1259,holding,1
taba1259,hole,1
taba1259,honouring,1
taba1259,hotter,1
taba1259,hour,1
taba1259,household,1
taba1259,however,1
taba1259,huge,1
taba1259,human,1
taba1259,hungry,1
taba1259,husband,1
taba1259,husbands,1
taba1259,immediately,1
taba1259,industrious,1
taba1259,inhabitant,1
taba1259,instructions,1
taba1259,issue,1
taba1259,jacket,1
taba1259,jackets,1
taba1259,joking,1
taba1259,jump,1
taba1259,kajtag,1
taba1259,keep,1
taba1259,keeping,1
taba1259,keeps,1
taba1259,kerit,1
taba1259,khan's,1
taba1259,khiv,1
taba1259,kicked,1
taba1259,kinds,1
taba1259,knew,1
taba1259,knocks,1
taba1259,knowing,1
taba1259,laid,1
taba1259,language,1
taba1259,laughing,1
taba1259,laws,1
taba1259,leaving,1
taba1259,legs,1
taba1259,letting,1
taba1259,lezgian,1
taba1259,lezgians,1
taba1259,lightning,1
taba1259,listen,1
taba1259,listened,1
taba1259,lives,1
taba1259,living,1
taba1259,ll,1
taba1259,locution,1
taba1259,long,1
taba1259,looks,1
taba1259,lucky,1
taba1259,lying,1
taba1259,managed,1
taba1259,marries,1
taba1259,marry,1
taba1259,match,1
taba1259,matter,1
taba1259,means,1
taba1259,measured,1
taba1259,measures,1
taba1259,medicine,1
taba1259,men,1
taba1259,mercy,1
taba1259,mi,1
taba1259,milk,1
taba1259,missing,1
taba1259,month,1
taba1259,mood,1
taba1259,mourned,1
taba1259,mouth,1
taba1259,nail,1
taba1259,narratives,1
taba1259,nearby,1
taba1259,neighbour,1
taba1259,nerves,1
taba1259,new,1
taba1259,noon,1
taba1259,normal,1
taba1259,nowadays,1
taba1259,obedient,1
taba1259,obeyed,1
taba1259,obligations,1
taba1259,observing,1
taba1259,occur,1
taba1259,offer,1
taba1259,ok,1
taba1259,open,1
taba1259,opportunity,1
taba1259,ordered,1
taba1259,others,1
taba1259,otherwise,1
taba1259,ours,1
taba1259,owned,1
taba1259,ownership,1
taba1259,pain,1
taba1259,paper,1
taba1259,parents,1
taba1259,patience,1
taba1259,peacefully,1
taba1259,people's,1
taba1259,performed,1
taba1259,perim,1
taba1259,piece,1
taba1259,pieces,1
taba1259,pigeon,1
taba1259,played,1
taba1259,possible,1
taba1259,pot,1
taba1259,pouring,1
taba1259,poverty,1
taba1259,prank,1
taba1259,pray,1
taba1259,prepare,1
taba1259,prepared,1
taba1259,prevaricated,1
taba1259,previous,1
taba1259,prince,1
taba1259,probably,1
taba1259,protect,1
taba1259,proudly,1
taba1259,quietly,1
taba1259,rabadan's,1
taba1259,raced,1
taba1259,rain,1
taba1259,rascal,1
taba1259,read,1
taba1259,realized,1
taba1259,reason,1
taba1259,recover,1
taba1259,recovered,1
taba1259,relatives,1
taba1259,remained,1
taba1259,respect,1
taba1259,responsibility,1
taba1259,rings,1
taba1259,ripping,1
taba1259,risen,1
taba1259,rises,1
taba1259,road,1
taba1259,rock,1
taba1259,ruin,1
taba1259,ruined,1
taba1259,ruining,1
taba1259,ruins,1
taba1259,rushed,1
taba1259,sad,1
taba1259,salam,1
taba1259,satisfied,1
taba1259,scandals,1
taba1259,scarves,1
taba1259,scissors,1
taba1259,scolded,1
taba1259,scolding,1
taba1259,scratch,1
taba1259,searching,1
taba1259,seat,1
taba1259,second,1
taba1259,seized,1
taba1259,selling,1
taba1259,sells,1
taba1259,separated,1
taba1259,serious,1
taba1259,servants,1
taba1259,service,1
taba1259,seventy,1
taba1259,sheep's,1
taba1259,sheepskins,1
taba1259,shop,1
taba1259,shorten,1
taba1259,shoulder,1
taba1259,shouting,1
taba1259,show,1
taba1259,shrinking,1
taba1259,since,1
taba1259,singing,1
taba1259,sits,1
taba1259,size,1
taba1259,skill,1
taba1259,skilled,1
taba1259,skills,1
taba1259,skins,1
taba1259,slaughtered,1
taba1259,slaughters,1
taba1259,smallest,1
taba1259,smart,1
taba1259,snacks,1
taba1259,sometimes,1
taba1259,songs,1
taba1259,spoilt,1
taba1259,spoken,1
taba1259,spoon,1
taba1259,spurred,1
taba1259,stabbed,1
taba1259,stairs,1
taba1259,standing,1
taba1259,stayed,1
taba1259,steal,1
taba1259,stencil,1
taba1259,stencils,1
taba1259,steps,1
taba1259,still,1
taba1259,stomach,1
taba1259,stop,1
taba1259,storm,1
taba1259,story,1
taba1259,straight,1
taba1259,straightened,1
taba1259,strength,1
taba1259,strike,1
taba1259,suddenly,1
taba1259,suffered,1
taba1259,supply,1
taba1259,surprised,1
taba1259,swear,1
taba1259,tail,1
taba1259,tailor,1
taba1259,taken,1
taba1259,talent,1
taba1259,talented,1
taba1259,teapot,1
taba1259,teeth,1
taba1259,ten,1
taba1259,that's,1
taba1259,they've,1
taba1259,think,1
taba1259,though,1
taba1259,throwing,1
taba1259,thrown,1
taba1259,throws,1
taba1259,tied,1
taba1259,town,1
taba1259,tradition,1
taba1259,traditional,1
taba1259,treasures,1
taba1259,tribe,1
taba1259,tricked,1
taba1259,troubles,1
taba1259,uncle's,1
taba1259,unclear,1
taba1259,unpleasant,1
taba1259,violent,1
taba1259,visit,1
taba1259,voice,1
taba1259,wa,1
taba1259,waiting,1
taba1259,wearing,1
taba1259,weddings,1
taba1259,whistling,1
taba1259,who's,1
taba1259,wide,1
taba1259,wife's,1
taba1259,window,1
taba1259,winter,1
taba1259,wives,1
taba1259,woman,1
taba1259,women,1
taba1259,wooden,1
taba1259,working,1
taba1259,world,1
taba1259,worry,1
taba1259,worrying,1
taba1259,written,1
taba1259,wrong,1
taba1259,yarali,1
taba1259,year,1
taba1259,years,1
taba1259,yoke,1
taba1259,you've,1
teop1238,the,981
teop1238,and,853
teop1238,they,390
teop1238,to,312
teop1238,he,268
teop1238,a,225
teop1238,was,182
teop1238,this,171
teop1238,went,162
teop1238,of,152
teop1238,said,146
teop1238,it,143
teop1238,in,139
teop1238,you,138
teop1238,his,124
teop1238,is,124
teop1238,she,114
teop1238,that,114
teop1238,her,103
teop1238,again,101
teop1238,now,100
teop1238,then,98
teop1238,there,91
teop1238,woman,86
teop1238,had,85
teop1238,so,85
teop1238,we,84
teop1238,him,81
teop1238,go,80
teop1238,i,77
teop1238,child,76
teop1238,not,76
teop1238,came,74
teop1238,fish,72
teop1238,them,72
teop1238,here,71
teop1238,man,68
teop1238,one,66
teop1238,but,65
teop1238,on,62
teop1238,when,62
teop1238,mother,60
teop1238,with,60
teop1238,for,59
teop1238,come,57
teop1238,have,55
teop1238,did,53
teop1238,giant,52
teop1238,down,50
teop1238,their,50
teop1238,what,50
teop1238,are,49
teop1238,into,47
teop1238,paddled,47
teop1238,from,45
teop1238,got,45
teop1238,at,44
teop1238,just,44
teop1238,home,43
teop1238,up,43
teop1238,were,43
teop1238,s,41
teop1238,all,39
teop1238,like,38
teop1238,my,38
teop1238,who,37
teop1238,will,37
teop1238,me,36
teop1238,old,36
teop1238,do,35
teop1238,sea,34
teop1238,while,34
teop1238,village,33
teop1238,person,32
teop1238,where,32
teop1238,would,32
teop1238,food,31
teop1238,must,30
teop1238,day,29
teop1238,going,29
teop1238,men,28
teop1238,off,28
teop1238,already,27
teop1238,cut,27
teop1238,some,27
teop1238,back,26
teop1238,people,26
teop1238,canoe,25
teop1238,out,25
teop1238,put,25
teop1238,stayed,25
teop1238,bukimeasun,24
teop1238,fishing,24
teop1238,hey,24
teop1238,lit,24
teop1238,made,24
teop1238,as,23
teop1238,basket,23
teop1238,children,23
teop1238,tree,23
teop1238,two,23
teop1238,we'll,23
teop1238,your,23
teop1238,am,22
teop1238,another,22
teop1238,brother,22
teop1238,get,22
teop1238,inside,22
teop1238,little,22
teop1238,make,22
teop1238,nets,22
teop1238,our,22
teop1238,spirit,22
teop1238,away,21
teop1238,eat,21
teop1238,mango,21
teop1238,net,21
teop1238,no,21
teop1238,time,21
teop1238,too,21
teop1238,very,21
teop1238,walked,21
teop1238,taguone,20
teop1238,boy,19
teop1238,coconut,19
teop1238,father,19
teop1238,house,19
teop1238,let,19
teop1238,only,19
teop1238,women,19
teop1238,ah,18
teop1238,along,18
teop1238,asked,18
teop1238,can,18
teop1238,finished,18
teop1238,other,18
teop1238,see,18
teop1238,story,18
teop1238,tail,18
teop1238,waited,18
teop1238,name,17
teop1238,oil,17
teop1238,big,16
teop1238,climbed,16
teop1238,fire,16
teop1238,gaivaa,16
teop1238,garden,16
teop1238,vines,16
teop1238,alright,15
teop1238,also,15
teop1238,became,15
teop1238,because,15
teop1238,how,15
teop1238,know,15
teop1238,river,15
teop1238,saw,15
teop1238,these,15
teop1238,thing,15
teop1238,together,15
teop1238,ate,14
teop1238,be,14
teop1238,canoes,14
teop1238,carried,14
teop1238,cooked,14
teop1238,fished,14
teop1238,kave,14
teop1238,look,14
teop1238,over,14
teop1238,place,14
teop1238,stone,14
teop1238,threw,14
teop1238,us,14
teop1238,after,13
teop1238,around,13
teop1238,beach,13
teop1238,clay,13
teop1238,coming,13
teop1238,let's,13
teop1238,morning,13
teop1238,night,13
teop1238,pot,13
teop1238,tied,13
teop1238,vaasiri,13
teop1238,well,13
teop1238,wife,13
teop1238,appeared,12
teop1238,died,12
teop1238,does,12
teop1238,gone,12
teop1238,good,12
teop1238,grew,12
teop1238,lived,12
teop1238,looking,12
teop1238,paddle,12
teop1238,poor,12
teop1238,want,12
teop1238,always,11
teop1238,bamboo,11
teop1238,covered,11
teop1238,give,11
teop1238,has,11
teop1238,head,11
teop1238,hit,11
teop1238,law,11
teop1238,married,11
teop1238,monkey,11
teop1238,palm,11
teop1238,piece,11
teop1238,staying,11
teop1238,stones,11
teop1238,taro,11
teop1238,water,11
teop1238,baoru,10
teop1238,bush,10
teop1238,gogi,10
teop1238,human,10
teop1238,killed,10
teop1238,looked,10
teop1238,plaited,10
teop1238,snake,10
teop1238,teop,10
teop1238,tide,10
teop1238,an,9
teop1238,ariono,9
teop1238,bathe,9
teop1238,beat,9
teop1238,being,9
teop1238,bird,9
teop1238,bones,9
teop1238,could,9
teop1238,dance,9
teop1238,dancing,9
teop1238,death,9
teop1238,door,9
teop1238,dried,9
teop1238,dry,9
teop1238,eating,9
teop1238,every,9
teop1238,if,9
teop1238,island,9
teop1238,leave,9
teop1238,lump,9
teop1238,moved,9
teop1238,open,9
teop1238,paddling,9
teop1238,piipiiana,9
teop1238,pole,9
teop1238,pots,9
teop1238,ran,9
teop1238,reef,9
teop1238,should,9
teop1238,sitting,9
teop1238,son,9
teop1238,stood,9
teop1238,tired,9
teop1238,took,9
teop1238,any,8
teop1238,brought,8
teop1238,by,8
teop1238,calling,8
teop1238,dear,8
teop1238,done,8
teop1238,e,8
teop1238,eh,8
teop1238,fruit,8
teop1238,grandmother,8
teop1238,kinds,8
teop1238,left,8
teop1238,loaded,8
teop1238,long,8
teop1238,once,8
teop1238,pusbie,8
teop1238,rottennose,8
teop1238,shell,8
teop1238,singing,8
teop1238,sores,8
teop1238,standing,8
teop1238,teka,8
teop1238,today,8
teop1238,toovarapiri,8
teop1238,turned,8
teop1238,wanted,8
teop1238,anything,7
teop1238,bananas,7
teop1238,been,7
teop1238,bigger,7
teop1238,body,7
teop1238,bring,7
teop1238,called,7
teop1238,enough,7
teop1238,eyes,7
teop1238,far,7
teop1238,feast,7
teop1238,fell,7
teop1238,full,7
teop1238,high,7
teop1238,hurricane,7
teop1238,kind,7
teop1238,living,7
teop1238,ocean,7
teop1238,or,7
teop1238,perhaps,7
teop1238,prepared,7
teop1238,sat,7
teop1238,seen,7
teop1238,set,7
teop1238,soon,7
teop1238,strings,7
teop1238,until,7
teop1238,work,7
teop1238,banana,6
teop1238,become,6
teop1238,bit,6
teop1238,board,6
teop1238,call,6
teop1238,cannot,6
teop1238,catch,6
teop1238,cave,6
teop1238,change,6
teop1238,changed,6
teop1238,close,6
teop1238,continued,6
teop1238,danced,6
teop1238,deep,6
teop1238,disappeared,6
teop1238,end,6
teop1238,fall,6
teop1238,first,6
teop1238,frame,6
teop1238,group,6
teop1238,i'll,6
teop1238,kill,6
teop1238,knew,6
teop1238,many,6
teop1238,next,6
teop1238,piuvu,6
teop1238,shelf,6
teop1238,sitaegoraa,6
teop1238,sleeping,6
teop1238,something,6
teop1238,song,6
teop1238,sorry,6
teop1238,still,6
teop1238,sun,6
teop1238,taught,6
teop1238,tell,6
teop1238,things,6
teop1238,unclear,6
teop1238,uuu,6
teop1238,villages,6
teop1238,walking,6
teop1238,way,6
teop1238,worked,6
teop1238,young,6
teop1238,about,5
teop1238,anymore,5
teop1238,beached,5
teop1238,bent,5
teop1238,blindeye,5
teop1238,broke,5
teop1238,carrying,5
teop1238,collected,5
teop1238,cooking,5
teop1238,crying,5
teop1238,dawn,5
teop1238,doing,5
teop1238,don't,5
teop1238,dye,5
teop1238,getting,5
teop1238,goes,5
teop1238,hands,5
teop1238,heard,5
teop1238,husband,5
teop1238,indeed,5
teop1238,legs,5
teop1238,listen,5
teop1238,middle,5
teop1238,mum,5
teop1238,ones,5
teop1238,onto,5
teop1238,opened,5
teop1238,past,5
teop1238,pig,5
teop1238,pigs,5
teop1238,ready,5
teop1238,rolled,5
teop1238,saltwater,5
teop1238,searching,5
teop1238,sick,5
teop1238,skin,5
teop1238,slept,5
teop1238,slipped,5
teop1238,started,5
teop1238,suvin,5
teop1238,t,5
teop1238,take,5
teop1238,throw,5
teop1238,tie,5
teop1238,told,5
teop1238,used,5
teop1238,walk,5
teop1238,yams,5
teop1238,aia,4
teop1238,arrived,4
teop1238,axe,4
teop1238,before,4
teop1238,bite,4
teop1238,bow,4
teop1238,burnt,4
teop1238,chief,4
teop1238,clan,4
teop1238,clans,4
teop1238,cleaning,4
teop1238,cook,4
teop1238,dead,4
teop1238,different,4
teop1238,eaten,4
teop1238,eke,4
teop1238,ends,4
teop1238,fallen,4
teop1238,feet,4
teop1238,fetch,4
teop1238,find,4
teop1238,flying,4
teop1238,followed,4
teop1238,gave,4
teop1238,girl,4
teop1238,heavy,4
teop1238,hidden,4
teop1238,its,4
teop1238,leg,4
teop1238,light,4
teop1238,lobster,4
teop1238,namatoa,4
teop1238,near,4
teop1238,others,4
teop1238,own,4
teop1238,papa,4
teop1238,pistoo,4
teop1238,planted,4
teop1238,prepare,4
teop1238,pulled,4
teop1238,raviana,4
teop1238,roast,4
teop1238,rorina,4
teop1238,sad,4
teop1238,saying,4
teop1238,second,4
teop1238,shall,4
teop1238,sharphand,4
teop1238,shat,4
teop1238,shut,4
teop1238,side,4
teop1238,sister,4
teop1238,small,4
teop1238,smelling,4
teop1238,stabbed,4
teop1238,stand,4
teop1238,teach,4
teop1238,that's,4
teop1238,through,4
teop1238,treat,4
teop1238,tried,4
teop1238,upon,4
teop1238,whom,4
teop1238,woke,4
teop1238,yet,4
teop1238,yourself,4
teop1238,angry,3
teop1238,ants,3
teop1238,axes,3
teop1238,baked,3
teop1238,baking,3
teop1238,becomes,3
teop1238,biirii,3
teop1238,birth,3
teop1238,bottom,3
teop1238,built,3
teop1238,care,3
teop1238,carry,3
teop1238,caught,3
teop1238,chicken,3
teop1238,climb,3
teop1238,club,3
teop1238,companion,3
teop1238,completely,3
teop1238,cried,3
teop1238,dad,3
teop1238,dances,3
teop1238,days,3
teop1238,each,3
teop1238,family,3
teop1238,flew,3
teop1238,foot,3
teop1238,forgotten,3
teop1238,former,3
teop1238,frames,3
teop1238,friends,3
teop1238,front,3
teop1238,giants,3
teop1238,grabbed,3
teop1238,grandfather,3
teop1238,hand,3
teop1238,happy,3
teop1238,himself,3
teop1238,hood,3
teop1238,hunting,3
teop1238,idea,3
teop1238,it's,3
teop1238,laws,3
teop1238,low,3
teop1238,lying,3
teop1238,making,3
teop1238,marry,3
teop1238,matter,3
teop1238,meet,3
teop1238,mokehiva,3
teop1238,money,3
teop1238,new,3
teop1238,nicely,3
teop1238,oh,3
teop1238,particular,3
teop1238,pattern,3
teop1238,picked,3
teop1238,pieces,3
teop1238,piss,3
teop1238,potatoes,3
teop1238,pushed,3
teop1238,raft,3
teop1238,raked,3
teop1238,reached,3
teop1238,recognised,3
teop1238,roll,3
teop1238,running,3
teop1238,rustling,3
teop1238,say,3
teop1238,seagull,3
teop1238,searched,3
teop1238,shells,3
teop1238,shooting,3
teop1238,shot,3
teop1238,slippery,3
teop1238,someone,3
teop1238,spirits,3
teop1238,spoke,3
teop1238,stay,3
teop1238,sticks,3
teop1238,stop,3
teop1238,stored,3
teop1238,string,3
teop1238,sucking,3
teop1238,sugarcane,3
teop1238,sweet,3
teop1238,swinging,3
teop1238,taguone's,3
teop1238,taken,3
teop1238,tall,3
teop1238,taros,3
teop1238,themselves,3
teop1238,third,3
teop1238,thought,3
teop1238,times,3
teop1238,tracks,3
teop1238,turn,3
teop1238,twisted,3
teop1238,ugh,3
teop1238,use,3
teop1238,watching,3
teop1238,week,3
teop1238,whose,3
teop1238,why,3
teop1238,wildly,3
teop1238,working,3
teop1238,yes,3
teop1238,actually,2
teop1238,afternoon,2
teop1238,ahead,2
teop1238,although,2
teop1238,animals,2
teop1238,anybody,2
teop1238,approached,2
teop1238,aside,2
teop1238,bake,2
teop1238,bamboos,2
teop1238,baorus,2
teop1238,bare,2
teop1238,baskets,2
teop1238,bathing,2
teop1238,beaten,2
teop1238,beautiful,2
teop1238,beheaded,2
teop1238,belts,2
teop1238,betelnut,2
teop1238,birds,2
teop1238,black,2
teop1238,blind,2
teop1238,blockade,2
teop1238,boat,2
teop1238,bore,2
teop1238,boys,2
teop1238,branch,2
teop1238,brothers,2
teop1238,brown,2
teop1238,bukimeasunu,2
teop1238,busy,2
teop1238,celebration,2
teop1238,chest,2
teop1238,chief's,2
teop1238,child's,2
teop1238,colour,2
teop1238,couple,2
teop1238,crunching,2
teop1238,crush,2
teop1238,didn,2
teop1238,don,2
teop1238,during,2
teop1238,early,2
teop1238,edge,2
teop1238,egg,2
teop1238,else,2
teop1238,firewood,2
teop1238,float,2
teop1238,forgot,2
teop1238,found,2
teop1238,friend,2
teop1238,frightening,2
teop1238,gathered,2
teop1238,gently,2
teop1238,grandparent,2
teop1238,grow,2
teop1238,guy,2
teop1238,guys,2
teop1238,hair,2
teop1238,happened,2
teop1238,help,2
teop1238,hiding,2
teop1238,higher,2
teop1238,hih,2
teop1238,hold,2
teop1238,iarabee,2
teop1238,immediately,2
teop1238,incision,2
teop1238,ioh,2
teop1238,kite,2
teop1238,knots,2
teop1238,kurikakaniva,2
teop1238,last,2
teop1238,late,2
teop1238,later,2
teop1238,lay,2
teop1238,leaves,2
teop1238,leaving,2
teop1238,line,2
teop1238,live,2
teop1238,ll,2
teop1238,manioc,2
teop1238,mature,2
teop1238,mentioned,2
teop1238,midday,2
teop1238,moonlight,2
teop1238,more,2
teop1238,much,2
teop1238,naoboen,2
teop1238,naokaripa,2
teop1238,never,2
teop1238,nice,2
teop1238,noise,2
teop1238,nose,2
teop1238,olden,2
teop1238,older,2
teop1238,paddler,2
teop1238,paddlers,2
teop1238,parts,2
teop1238,pass,2
teop1238,passed,2
teop1238,perched,2
teop1238,perching,2
teop1238,pierced,2
teop1238,plants,2
teop1238,please,2
teop1238,pretended,2
teop1238,produce,2
teop1238,produced,2
teop1238,pulling,2
teop1238,putting,2
teop1238,quite,2
teop1238,red,2
teop1238,return,2
teop1238,returned,2
teop1238,round,2
teop1238,run,2
teop1238,sang,2
teop1238,sent,2
teop1238,sharp,2
teop1238,shirt,2
teop1238,short,2
teop1238,shouting,2
teop1238,sing,2
teop1238,sit,2
teop1238,skins,2
teop1238,sleep,2
teop1238,sleepy,2
teop1238,slid,2
teop1238,soft,2
teop1238,space,2
teop1238,speak,2
teop1238,spear,2
teop1238,stab,2
teop1238,starting,2
teop1238,stem,2
teop1238,straight,2
teop1238,surface,2
teop1238,swing,2
teop1238,swore,2
teop1238,swung,2
teop1238,taegoraa,2
teop1238,tagan,2
teop1238,talk,2
teop1238,team,2
teop1238,thinking,2
teop1238,tomorrow,2
teop1238,tonight,2
teop1238,top,2
teop1238,towards,2
teop1238,track,2
teop1238,tuna,2
teop1238,tying,2
teop1238,under,2
teop1238,underneath,2
teop1238,understood,2
teop1238,uproot,2
teop1238,vaakokopao,2
teop1238,vagina,2
teop1238,vapahana,2
teop1238,vine,2
teop1238,waiting,2
teop1238,war,2
teop1238,weapons,2
teop1238,whereas,2
teop1238,whole,2
teop1238,women's,2
teop1238,younger,2
teop1238,abandoned,1
teop1238,across,1
teop1238,act,1
teop1238,add,1
teop1238,addition,1
teop1238,adult,1
teop1238,agreed,1
teop1238,aiaa,1
teop1238,alive,1
teop1238,answer,1
teop1238,answered,1
teop1238,appearance,1
teop1238,appearing,1
teop1238,appears,1
teop1238,area,1
teop1238,arguing,1
teop1238,ari,1
teop1238,arm,1
teop1238,ashore,1
teop1238,ask,1
teop1238,asking,1
teop1238,avoid,1
teop1238,backpack,1
teop1238,backpacks,1
teop1238,bags,1
teop1238,banged,1
teop1238,barren,1
teop1238,bath,1
teop1238,beard,1
teop1238,bearing,1
teop1238,beaters,1
teop1238,becoming,1
teop1238,bed,1
teop1238,behaving,1
teop1238,behaviour,1
teop1238,behind,1
teop1238,beside,1
teop1238,bind,1
teop1238,binding,1
teop1238,biting,1
teop1238,blew,1
teop1238,blocked,1
teop1238,bodies,1
teop1238,bodyparts,1
teop1238,boen,1
teop1238,bone,1
teop1238,book,1
teop1238,bougainville,1
teop1238,boy's,1
teop1238,bracelet,1
teop1238,breadfruit,1
teop1238,bride,1
teop1238,brittle,1
teop1238,broken,1
teop1238,bunch,1
teop1238,burning,1
teop1238,butcher,1
teop1238,calculated,1
teop1238,cared,1
teop1238,cautiously,1
teop1238,certainly,1
teop1238,certificate,1
teop1238,ch,1
teop1238,chanting,1
teop1238,chased,1
teop1238,cheerfully,1
teop1238,chi,1
teop1238,chiefly,1
teop1238,church,1
teop1238,circle,1
teop1238,cleared,1
teop1238,closed,1
teop1238,clubs,1
teop1238,cluster,1
teop1238,coast,1
teop1238,cockatoo,1
teop1238,coconuts,1
teop1238,collect,1
teop1238,competition,1
teop1238,conch,1
teop1238,container,1
teop1238,continue,1
teop1238,cork,1
teop1238,craving,1
teop1238,crawl,1
teop1238,created,1
teop1238,creature,1
teop1238,cross,1
teop1238,crosswise,1
teop1238,crown,1
teop1238,cuts,1
teop1238,cutting,1
teop1238,damselfish,1
teop1238,decision,1
teop1238,desired,1
teop1238,destroyed,1
teop1238,die,1
teop1238,dies,1
teop1238,dig,1
teop1238,diligently,1
teop1238,directly,1
teop1238,disappear,1
teop1238,disappearing,1
teop1238,dived,1
teop1238,divide,1
teop1238,dragging,1
teop1238,drank,1
teop1238,drum,1
teop1238,eats,1
teop1238,entered,1
teop1238,equal,1
teop1238,escaping,1
teop1238,europeans,1
teop1238,evening,1
teop1238,ever,1
teop1238,everywhere,1
teop1238,exactly,1
teop1238,examined,1
teop1238,exchanged,1
teop1238,excrements,1
teop1238,exhausted,1
teop1238,existed,1
teop1238,expected,1
teop1238,expression,1
teop1238,face,1
teop1238,fathers,1
teop1238,feathers,1
teop1238,fed,1
teop1238,felt,1
teop1238,female,1
teop1238,fibres,1
teop1238,filled,1
teop1238,finally,1
teop1238,fine,1
teop1238,fingernails,1
teop1238,finihsed,1
teop1238,finishing,1
teop1238,fisher,1
teop1238,fisherman,1
teop1238,fishermen,1
teop1238,fitted,1
teop1238,fled,1
teop1238,floated,1
teop1238,flooded,1
teop1238,flown,1
teop1238,follow,1
teop1238,following,1
teop1238,forward,1
teop1238,four,1
teop1238,frankly,1
teop1238,garamut,1
teop1238,giant's,1
teop1238,gosh,1
teop1238,grandmother's,1
teop1238,granny,1
teop1238,ground,1
teop1238,grown,1
teop1238,grows,1
teop1238,gutted,1
teop1238,ha,1
teop1238,half,1
teop1238,hammered,1
teop1238,happen,1
teop1238,hard,1
teop1238,harvested,1
teop1238,haven,1
teop1238,hear,1
teop1238,held,1
teop1238,herself,1
teop1238,hide,1
teop1238,hitting,1
teop1238,hole,1
teop1238,hoohoa,1
teop1238,hospital,1
teop1238,hot,1
teop1238,however,1
teop1238,huge,1
teop1238,hung,1
teop1238,hungry,1
teop1238,hunt,1
teop1238,hunted,1
teop1238,hurry,1
teop1238,i.e,1
teop1238,idiomatic,1
teop1238,ignorant,1
teop1238,ihh,1
teop1238,incisions,1
teop1238,inevitably,1
teop1238,islander,1
teop1238,islands,1
teop1238,john,1
teop1238,joy,1
teop1238,joyful,1
teop1238,jungle,1
teop1238,karepana,1
teop1238,karipa,1
teop1238,keeping,1
teop1238,keeps,1
teop1238,kepaa,1
teop1238,killer,1
teop1238,knees,1
teop1238,lagoon,1
teop1238,laid,1
teop1238,launch,1
teop1238,ld,1
teop1238,lead,1
teop1238,led,1
teop1238,liquid,1
teop1238,listened,1
teop1238,listening,1
teop1238,lives,1
teop1238,load,1
teop1238,looks,1
teop1238,lots,1
teop1238,mainland,1
teop1238,makes,1
teop1238,male,1
teop1238,marries,1
teop1238,mata,1
teop1238,maternity,1
teop1238,means,1
teop1238,men's,1
teop1238,mentioning,1
teop1238,mission,1
teop1238,mokehivas,1
teop1238,monday,1
teop1238,mountain,1
teop1238,mouth,1
teop1238,movements,1
teop1238,moving,1
teop1238,names,1
