glottocode,word,sum_count,same_meaning,glottolog_langname
stan1288,cargo,5502,FALSE,Spanish
stan1290,pension,5502,TRUE,French
stan1290,construction,5491,TRUE,French
stan1290,opposition,5485,TRUE,French
stan1290,important,5480,TRUE,French
stan1295,nice,5479,TRUE,German
ital1282,stare,5475,FALSE,Italian
stan1290,commission,5465,TRUE,French
stan1290,intelligence,5464,TRUE,French
stan1290,coupe,5451,FALSE,French
stan1290,prime,5440,FALSE,French
stan1290,critique,5431,TRUE,French
stan1290,record,5422,TRUE,French
stan1290,lion,5413,TRUE,French
mand1415,local,5401,TRUE,Mandarin Chinese
stan1290,lecture,5401,FALSE,French
stan1290,club,5398,TRUE,French
stan1295,laden,5376,TRUE,German
indo1316,are,5369,TRUE,Standard Indonesian
mand1415,member,5346,FALSE,Mandarin Chinese
stan1290,sentiment,5345,TRUE,French
stan1290,laid,5329,FALSE,French
stan1295,original,5326,TRUE,German
scot1243,great,5324,TRUE,Scots
viet1252,sang,5322,FALSE,Vietnamese
stan1295,anal,5317,TRUE,German
stan1290,image,5314,TRUE,French
stan1290,plot,5309,FALSE,French
stan1290,van,5309,TRUE,French
stan1290,store,5302,FALSE,French
stan1288,press,5301,TRUE,Spanish
stan1290,saut,5299,FALSE,French
stan1290,crack,5291,TRUE,French
mand1415,sell,5287,TRUE,Mandarin Chinese
stan1290,pure,5287,TRUE,French
lati1261,fine,5270,FALSE,Latin
stan1290,surprise,5267,TRUE,French
dutc1256,hand,5264,TRUE,Dutch
stan1290,impression,5258,TRUE,French
stan1290,fatigue,5254,TRUE,French
stan1290,root,5254,TRUE,French
stan1290,collection,5239,TRUE,French
stan1290,check,5233,FALSE,French
stan1290,fix,5231,FALSE,French
stan1295,mix,5227,TRUE,German
stan1288,strike,5223,TRUE,Spanish
stan1290,bond,5222,FALSE,French
stan1290,obstacle,5222,TRUE,French
mand1415,block,5221,TRUE,Mandarin Chinese
ital1282,break,5200,TRUE,Italian
stan1290,hall,5189,TRUE,French
stan1290,lame,5182,FALSE,French
stan1295,happy,5174,TRUE,German
poli1260,pod,5173,FALSE,Polish
scot1243,act,5173,TRUE,Scots
stan1288,error,5171,TRUE,Spanish
stan1288,hit,5168,TRUE,Spanish
stan1290,fault,5165,FALSE,French
mand1415,match,5164,TRUE,Mandarin Chinese
stan1295,fern,5164,FALSE,German
stan1290,border,5150,TRUE,French
stan1288,interior,5148,TRUE,Spanish
lati1261,quantum,5147,FALSE,Latin
scot1245,gun,5143,FALSE,Scottish Gaelic
stan1290,ticket,5143,TRUE,French
indo1316,has,5141,FALSE,Standard Indonesian
stan1288,gusto,5132,TRUE,Spanish
stan1288,done,5130,FALSE,Spanish
mand1415,pro,5126,FALSE,Mandarin Chinese
stan1290,gorge,5122,TRUE,French
stan1288,green,5114,TRUE,Spanish
ital1282,dire,5113,FALSE,Italian
stan1295,tune,5113,FALSE,German
stan1290,guide,5109,TRUE,French
ital1282,sport,5108,TRUE,Italian
stan1288,boy,5108,FALSE,Spanish
stan1290,corner,5107,TRUE,French
mand1415,copy,5101,TRUE,Mandarin Chinese
stan1290,pack,5099,TRUE,French
stan1290,personnel,5094,TRUE,French
stan1288,plural,5084,TRUE,Spanish
stan1290,mail,5081,FALSE,French
stan1290,standing,5080,TRUE,French
mand1415,civil,5077,TRUE,Mandarin Chinese
stan1290,ardent,5077,FALSE,French
stan1295,bitter,5075,TRUE,German
stan1290,string,5066,TRUE,French
nava1243,bee,5065,FALSE,Navajo
stan1290,trust,5063,TRUE,French
stan1290,pie,5060,FALSE,French
stan1290,capable,5059,TRUE,French
mand1415,band,5058,TRUE,Mandarin Chinese
stan1288,heavy,5056,TRUE,Spanish
stan1295,ward,5056,FALSE,German
stan1290,piano,5055,TRUE,French
stan1290,servant,5055,TRUE,French
stan1290,pale,5053,FALSE,French
stan1290,user,5052,FALSE,French
hung1274,jog,5038,FALSE,Hungarian
stan1288,toe,5035,FALSE,Spanish
stan1288,final,5034,TRUE,Spanish
stan1290,gave,5032,FALSE,French
mand1415,hen,5030,FALSE,Mandarin Chinese
stan1290,patience,5022,TRUE,French
mand1415,cal,5021,FALSE,Mandarin Chinese
latv1249,par,5009,FALSE,Latvian
stan1290,talent,5003,TRUE,French
stan1290,empire,4998,TRUE,French
stan1288,figure,4992,TRUE,Spanish
stan1288,pin,4992,TRUE,Spanish
swed1254,person,4992,TRUE,Swedish
stan1288,cast,4991,TRUE,Spanish
dutc1256,plant,4985,TRUE,Dutch
stan1290,lace,4970,TRUE,French
stan1290,province,4970,TRUE,French
stan1290,serve,4970,TRUE,French
stan1288,motor,4966,TRUE,Spanish
stan1288,stock,4962,FALSE,Spanish
stan1295,par,4961,FALSE,German
stan1290,cure,4958,TRUE,French
stan1290,dam,4952,FALSE,French
stan1290,mistake,4950,TRUE,French
stan1290,cuisine,4949,TRUE,French
stan1288,mineral,4938,TRUE,Spanish
stan1290,track,4938,TRUE,French
ital1282,round,4933,TRUE,Italian
stan1288,simple,4929,TRUE,Spanish
stan1290,star,4927,TRUE,French
stan1290,trace,4927,TRUE,French
stan1288,sense,4922,FALSE,Spanish
stan1290,single,4918,TRUE,French
mand1415,sir,4915,FALSE,Mandarin Chinese
stan1290,standard,4915,TRUE,French
mand1415,join,4908,TRUE,Mandarin Chinese
stan1288,ear,4908,FALSE,Spanish
poli1260,set,4903,TRUE,Polish
viet1252,run,4902,FALSE,Vietnamese
stan1295,deck,4882,TRUE,German
indo1316,air,4879,FALSE,Standard Indonesian
wels1247,coed,4873,FALSE,Welsh
lati1261,posse,4863,FALSE,Latin
stan1295,dies,4863,FALSE,German
stan1290,production,4861,TRUE,French
mand1415,wet,4857,FALSE,Mandarin Chinese
stan1295,direct,4856,FALSE,German
stan1290,intention,4855,TRUE,French
stan1290,tape,4854,FALSE,French
stan1290,chant,4849,FALSE,French
stan1290,legs,4847,FALSE,French
stan1290,cash,4841,TRUE,French
stan1290,lent,4841,FALSE,French
stan1290,protection,4838,TRUE,French
stan1290,spectacle,4833,TRUE,French
olde1238,man,4831,FALSE,Old English (ca. 450-1100)
lati1261,alter,4828,FALSE,Latin
stan1290,tennis,4823,TRUE,French
stan1288,pies,4818,FALSE,Spanish
mand1415,key,4809,FALSE,Mandarin Chinese
stan1290,couple,4809,TRUE,French
stan1295,bind,4808,TRUE,German
stan1290,nation,4788,TRUE,French
stan1295,kick,4786,TRUE,German
stan1288,auto,4785,TRUE,Spanish
stan1295,pure,4771,FALSE,German
lati1261,fore,4764,FALSE,Latin
stan1290,looks,4761,FALSE,French
stan1288,cal,4755,FALSE,Spanish
stan1290,bus,4752,TRUE,French
stan1290,quart,4746,FALSE,French
stan1290,content,4744,TRUE,French
lati1261,move,4742,FALSE,Latin
stan1290,nice,4739,FALSE,French
stan1290,pat,4737,TRUE,French
mand1415,build,4735,FALSE,Mandarin Chinese
poli1260,place,4733,TRUE,Polish
viet1252,lay,4729,FALSE,Vietnamese
stan1295,lack,4723,FALSE,German
ital1282,era,4720,TRUE,Italian
stan1290,quarter,4718,TRUE,French
stan1290,gras,4716,FALSE,French
stan1290,refuse,4713,TRUE,French
stan1288,inferior,4707,TRUE,Spanish
stan1295,fancy,4698,TRUE,German
stan1290,sensible,4689,FALSE,French
stan1288,material,4685,TRUE,Spanish
stan1290,village,4685,TRUE,French
mand1415,hall,4680,TRUE,Mandarin Chinese
mand1415,engine,4677,TRUE,Mandarin Chinese
lati1261,character,4670,TRUE,Latin
stan1290,cheat,4669,TRUE,French
stan1290,joke,4662,TRUE,French
mand1415,port,4661,FALSE,Mandarin Chinese
stan1290,original,4658,TRUE,French
lati1261,minor,4657,TRUE,Latin
stan1290,ridicule,4653,TRUE,French
stan1290,fan,4652,TRUE,French
lati1261,plane,4650,FALSE,Latin
czec1258,pod,4644,FALSE,Czech
stan1290,relief,4637,TRUE,French
stan1290,portion,4631,TRUE,French
stan1290,discussion,4625,TRUE,French
stan1288,rail,4624,FALSE,Spanish
stan1290,proportion,4614,TRUE,French
swed1254,make,4613,FALSE,Swedish
stan1290,national,4612,TRUE,French
stan1290,escape,4610,TRUE,French
stan1290,exact,4607,TRUE,French
scot1243,can,4599,FALSE,Scots
stan1290,canal,4594,TRUE,French
stan1290,staff,4594,TRUE,French
stan1288,cola,4581,FALSE,Spanish
stan1290,range,4581,FALSE,French
stan1295,hurt,4581,FALSE,German
stan1288,produce,4580,TRUE,Spanish
iris1253,air,4579,TRUE,Irish
dutc1256,wind,4578,TRUE,Dutch
stan1290,promise,4578,FALSE,French
stan1290,bore,4575,FALSE,French
stan1290,examiner,4574,FALSE,French
stan1288,pipe,4569,FALSE,Spanish
viet1252,cam,4567,FALSE,Vietnamese
stan1288,spot,4561,FALSE,Spanish
nucl1643,iron,4559,FALSE,Japanese
stan1290,cabinet,4556,TRUE,French
stan1290,charger,4556,FALSE,French
stan1295,lies,4555,FALSE,German
stan1290,cake,4552,FALSE,French
afri1274,word,4545,FALSE,Afrikaans
stan1290,butter,4540,FALSE,French
stan1288,dice,4539,FALSE,Spanish
stan1290,social,4537,TRUE,French
dani1285,have,4534,TRUE,Danish
stan1288,late,4526,FALSE,Spanish
stan1290,lift,4519,FALSE,French
stan1290,ranger,4518,TRUE,French
lati1261,beat,4517,FALSE,Latin
stan1290,cool,4511,TRUE,French
stan1290,souvenir,4510,TRUE,French
swed1254,ing,4508,FALSE,Swedish
ital1282,van,4506,FALSE,Italian
stan1288,touch,4506,TRUE,Spanish
ital1282,face,4505,FALSE,Italian
stan1288,primer,4504,FALSE,Spanish
stan1290,accent,4502,TRUE,French
viet1252,van,4500,FALSE,Vietnamese
stan1295,gilt,4497,FALSE,German
stan1290,brave,4496,TRUE,French
stan1290,vague,4492,TRUE,French
stan1288,jam,4490,TRUE,Spanish
stan1295,rang,4490,FALSE,German
stan1290,obligation,4488,TRUE,French
wels1247,long,4488,FALSE,Welsh
stan1288,step,4487,TRUE,Spanish
stan1290,minute,4486,TRUE,French
stan1290,proposition,4486,TRUE,French
stan1290,grandeur,4474,TRUE,French
stan1290,coach,4471,TRUE,French
lati1261,species,4468,FALSE,Latin
stan1295,bare,4466,FALSE,German
ital1282,tore,4461,FALSE,Italian
wels1247,tan,4458,FALSE,Welsh
stan1288,personal,4447,TRUE,Spanish
swed1254,den,4444,FALSE,Swedish
stan1295,mail,4443,TRUE,German
stan1288,regular,4441,TRUE,Spanish
stan1295,rare,4441,FALSE,German
lati1261,duo,4409,FALSE,Latin
stan1290,actions,4409,FALSE,French
lati1261,animal,4408,TRUE,Latin
stan1290,solution,4408,TRUE,French
stan1290,section,4407,TRUE,French
mand1415,add,4404,TRUE,Mandarin Chinese
viet1252,che,4400,FALSE,Vietnamese
stan1290,pine,4397,FALSE,French
stan1288,grave,4395,TRUE,Spanish
stan1290,articles,4391,FALSE,French
lati1261,forum,4390,TRUE,Latin
stan1290,sombre,4389,TRUE,French
wels1247,ran,4387,FALSE,Welsh
stan1290,yard,4384,TRUE,French
stan1290,composition,4381,TRUE,French
stan1290,moral,4379,TRUE,French
stan1290,bonnet,4377,TRUE,French
stan1288,solo,4376,FALSE,Spanish
scot1243,burns,4369,FALSE,Scots
lati1261,prime,4366,FALSE,Latin
nucl1643,mon,4364,FALSE,Japanese
stan1288,escape,4363,TRUE,Spanish
stan1290,thread,4361,TRUE,French
stan1288,slip,4360,FALSE,Spanish
lati1261,clause,4357,FALSE,Latin
stan1295,safe,4350,TRUE,German
stan1290,tan,4349,FALSE,French
stan1290,assurance,4348,TRUE,French
stan1288,rule,4347,FALSE,Spanish
stan1295,hunger,4345,TRUE,German
mand1415,ban,4338,TRUE,Mandarin Chinese
mand1415,ban,4338,FALSE,Mandarin Chinese
taga1270,are,4334,FALSE,Tagalog
stan1290,spare,4333,TRUE,French
stan1290,rush,4315,TRUE,French
olde1238,was,4309,FALSE,Old English (ca. 450-1100)
czec1258,man,4308,FALSE,Czech
stan1290,chute,4307,FALSE,French
lati1261,different,4306,FALSE,Latin
stan1295,grad,4306,FALSE,German
stan1295,noble,4300,FALSE,German
stan1290,humour,4299,FALSE,French
stan1295,active,4299,FALSE,German
roma1327,part,4293,FALSE,Romanian
stan1288,ruin,4291,FALSE,Spanish
stan1290,attitude,4288,TRUE,French
stan1290,pitch,4285,TRUE,French
stan1290,total,4284,TRUE,French
stan1290,aspect,4278,TRUE,French
stan1290,cruel,4273,TRUE,French
ital1282,short,4263,TRUE,Italian
stan1290,express,4262,TRUE,French
lati1261,supra,4261,TRUE,Latin
stan1290,relations,4259,FALSE,French
ital1282,care,4256,FALSE,Italian
stan1290,excellent,4255,TRUE,French
stan1290,muscle,4253,TRUE,French
stan1290,rice,4245,FALSE,French
stan1290,succession,4242,TRUE,French
stan1290,twist,4241,TRUE,French
stan1295,final,4238,TRUE,German
stan1288,sale,4235,FALSE,Spanish
stan1290,affection,4224,TRUE,French
stan1290,soul,4224,TRUE,French
stan1295,egg,4207,FALSE,German
stan1290,application,4206,TRUE,French
stan1290,circulation,4206,TRUE,French
stan1295,drum,4206,FALSE,German
stan1288,super,4205,FALSE,Spanish
stan1290,concert,4201,TRUE,French
stan1288,civil,4195,TRUE,Spanish
stan1290,sage,4192,TRUE,French
stan1290,dealer,4188,TRUE,French
stan1288,ion,4185,TRUE,Spanish
mand1415,ran,4182,FALSE,Mandarin Chinese
stan1290,pardon,4182,TRUE,French
stan1290,caution,4180,TRUE,French
stan1290,quiet,4180,FALSE,French
stan1290,association,4169,TRUE,French
ital1282,stand,4164,TRUE,Italian
lati1261,mores,4160,FALSE,Latin
stan1290,feeling,4160,FALSE,French
lati1261,places,4156,FALSE,Latin
stan1288,humor,4156,TRUE,Spanish
stan1295,blank,4155,FALSE,German
mand1415,team,4151,FALSE,Mandarin Chinese
stan1295,wage,4144,FALSE,German
stan1290,portrait,4141,TRUE,French
stan1290,instant,4140,TRUE,French
stan1290,absence,4137,TRUE,French
stan1290,supporter,4129,TRUE,French
mand1415,search,4128,TRUE,Mandarin Chinese
stan1290,contact,4127,TRUE,French
stan1288,ones,4125,FALSE,Spanish
mand1415,size,4124,TRUE,Mandarin Chinese
stan1290,stretch,4116,FALSE,French
stan1295,gate,4115,FALSE,German
stan1295,foul,4112,FALSE,German
scot1243,law,4109,TRUE,Scots
wels1247,set,4109,FALSE,Welsh
stan1295,lag,4108,FALSE,German
lati1261,line,4101,FALSE,Latin
stan1288,crack,4100,TRUE,Spanish
stan1288,shot,4100,TRUE,Spanish
stan1288,social,4100,TRUE,Spanish
mand1415,sang,4098,FALSE,Mandarin Chinese
wels1247,corn,4098,TRUE,Welsh
stan1288,canal,4097,TRUE,Spanish
stan1290,slow,4097,TRUE,French
stan1290,vase,4095,TRUE,French
stan1288,able,4088,FALSE,Spanish
stan1288,dealer,4086,TRUE,Spanish
mand1415,load,4066,FALSE,Mandarin Chinese
stan1290,programme,4060,TRUE,French
stan1290,bride,4055,TRUE,French
stan1290,doctrine,4054,TRUE,French
nucl1643,pen,4052,FALSE,Japanese
nucl1643,gun,4049,FALSE,Japanese
stan1288,tender,4047,FALSE,Spanish
stan1290,circuit,4046,TRUE,French
stan1290,grief,4046,TRUE,French
stan1288,check,4037,TRUE,Spanish
stan1290,verse,4037,FALSE,French
stan1290,patient,4036,TRUE,French
stan1295,personal,4035,TRUE,German
midd1317,see,4033,FALSE,Middle English
stan1288,deal,4033,TRUE,Spanish
stan1290,strip,4032,FALSE,French
stan1290,trap,4032,TRUE,French
stan1288,meeting,4031,TRUE,Spanish
stan1290,minutes,4028,TRUE,French
stan1288,vapor,4025,TRUE,Spanish
stan1295,null,4021,TRUE,German
mand1415,perfect,4016,TRUE,Mandarin Chinese
lati1261,remove,4015,FALSE,Latin
stan1288,false,4013,FALSE,Spanish
stan1290,patron,4013,TRUE,French
stan1290,serpent,4013,TRUE,French
stan1290,inclination,4011,TRUE,French
stan1290,plural,4009,TRUE,French
